"personal_id","Disease_1","Disease_2","Disease_3","Disease_4","Disease_5","Disease_6","Disease_7","Disease_8","Disease_9","Disease_10","Status"
"790417-1487154",0,1,0,0,0,0,1,0,1,1,"equal"
"710916-3241388",0,1,0,0,0,1,1,0,1,1,"equal"
"720801-4453552",1,0,1,0,0,1,0,1,1,0,"equal"
"801105-3136677",0,1,0,0,1,0,1,1,0,1,"equal"
"561228-1342799",0,0,0,1,1,1,1,0,1,0,"equal"
"600817-3877884",1,0,1,0,1,1,1,0,0,1,"equal"
"760217-2832966",1,0,0,1,0,0,1,1,0,0,"equal"
"890215-4096816",0,0,0,1,1,1,1,1,0,0,"equal"
"560425-3073636",1,1,1,1,0,1,0,1,0,0,"equal"
"560724-4055168",0,0,0,1,1,0,0,0,0,0,"equal"
"800903-4364519",0,0,1,0,0,0,1,0,0,0,"equal"
"951101-4336613",1,0,0,1,0,0,0,1,1,1,"equal"
"630823-2978564",1,0,1,0,1,1,0,0,1,0,"equal"
"790403-1293411",0,0,0,0,0,0,0,0,0,1,"equal"
"690502-1669359",0,0,0,0,0,0,1,1,1,1,"equal"
"851227-1214423",0,0,1,1,0,0,1,1,1,0,"equal"
"530218-4352727",0,1,1,0,1,0,1,1,0,0,"equal"
"561021-2366852",0,1,0,1,0,0,1,0,1,0,"equal"
"900116-1733364",1,0,0,1,0,0,0,0,0,1,"equal"
"800701-3563034",0,0,1,0,0,1,1,0,1,1,"equal"
"770712-2807460",0,0,0,1,0,0,1,1,0,0,"equal"
"510116-1608785",0,1,1,1,1,1,0,0,1,1,"equal"
"550815-4788754",0,0,0,0,0,1,0,0,1,0,"equal"
"630211-2589048",0,0,1,0,1,1,1,0,0,1,"equal"
"541109-2118097",1,1,0,1,1,1,1,0,0,1,"equal"
"771222-4583784",1,1,0,1,0,0,0,0,1,0,"equal"
"960716-4074085",1,0,0,0,1,0,1,0,0,0,"equal"
"641107-2855577",1,0,0,0,0,0,0,0,0,1,"equal"
"621026-2066504",0,0,0,0,0,1,0,0,0,0,"equal"
"891220-2578866",0,0,1,0,0,1,0,1,1,1,"equal"
"560904-3427685",1,0,1,0,1,1,0,1,1,0,"equal"
"931101-4071138",0,1,1,1,0,0,0,1,1,0,"equal"
"510706-2400183",0,1,0,0,1,1,0,1,0,0,"equal"
"671201-2512348",1,0,0,1,0,1,1,0,1,0,"equal"
"830714-1860956",1,0,1,0,1,0,0,0,0,1,"equal"
"520328-1127895",1,1,0,0,0,0,1,1,0,0,"equal"
"721001-4111932",0,0,1,0,1,0,0,1,1,0,"equal"
"890516-4901558",0,1,0,0,1,1,1,0,0,1,"equal"
"700612-2194241",0,0,1,0,1,0,0,1,1,0,"equal"
"870928-4516744",1,1,1,1,1,0,1,1,0,1,"equal"
"690705-2616971",1,1,0,0,1,0,0,0,1,1,"equal"
"740901-1099270",1,1,0,0,0,0,1,0,0,0,"equal"
"710520-3256602",1,1,1,1,0,0,0,0,1,0,"equal"
"820814-2512998",0,0,0,0,1,1,1,1,0,1,"equal"
"801107-3254595",1,1,0,0,0,1,0,0,0,1,"equal"
"540207-4347447",1,1,1,0,1,0,1,1,0,1,"equal"
"680923-3709502",0,0,1,1,0,1,0,0,1,1,"equal"
"880120-3436185",1,0,1,0,0,0,0,1,1,0,"equal"
"610606-4192289",0,0,1,0,1,1,1,0,1,1,"equal"
"780624-2904194",0,1,0,0,0,0,1,0,1,1,"equal"
"700307-1065174",0,1,0,0,0,1,0,1,0,0,"equal"
"650428-2153201",1,1,0,1,1,1,1,1,0,1,"equal"
"670808-2253688",0,0,1,1,1,0,1,0,1,0,"equal"
"950302-2865405",0,0,0,1,0,0,1,0,0,1,"equal"
"620418-4979627",1,1,1,1,0,0,0,1,1,0,"equal"
"800414-2686876",0,0,0,1,0,0,0,0,1,1,"equal"
"781118-2862304",0,0,0,0,0,1,1,0,0,1,"equal"
"721122-1329170",0,1,0,0,1,1,0,0,1,0,"equal"
"540720-2315588",0,0,1,0,1,1,0,1,1,0,"equal"
"790610-1315868",0,0,1,0,1,1,1,0,0,1,"equal"
"850902-1245364",0,1,0,0,1,0,0,1,1,0,"equal"
"800425-4562807",0,1,1,0,1,0,1,0,1,1,"equal"
"920925-1037609",0,1,0,1,1,0,0,1,0,1,"equal"
"830627-2788758",1,0,0,0,0,1,1,0,0,1,"equal"
"570324-3503519",0,0,0,1,1,1,1,1,0,1,"equal"
"850611-1095695",1,0,1,1,0,0,1,1,0,1,"equal"
"711201-1885066",0,1,0,1,0,0,0,0,1,1,"equal"
"940228-2538063",1,0,1,0,0,0,0,0,1,0,"equal"
"540404-2877606",1,1,0,0,1,1,1,1,0,1,"equal"
"850413-4999295",0,0,0,0,0,1,1,0,1,1,"equal"
"690721-3629448",1,1,1,1,1,1,0,0,0,0,"equal"
"910917-3801357",1,1,1,0,0,0,0,1,0,0,"equal"
"940728-4911842",1,0,0,1,0,0,0,0,1,1,"equal"
"620501-4462298",0,0,0,0,0,0,0,0,1,0,"equal"
"501010-4135887",1,1,1,0,1,0,1,1,1,0,"equal"
"620328-2011730",0,0,0,0,1,0,1,1,0,1,"equal"
"570414-4067405",0,1,1,0,0,0,1,0,0,1,"equal"
"700121-3925743",0,0,1,1,1,0,1,1,0,1,"equal"
"610222-2181416",0,0,0,0,1,1,1,0,1,1,"equal"
"711124-2035542",1,1,1,1,1,1,0,0,1,1,"equal"
"871125-4484617",0,0,0,1,1,0,0,0,0,0,"equal"
"500504-2895655",1,1,1,1,0,0,1,1,1,0,"equal"
"661106-1761074",1,1,1,0,1,1,0,1,1,0,"equal"
"700227-2574416",1,1,1,1,0,0,1,0,1,1,"equal"
"820101-2764466",0,0,0,0,0,0,1,0,1,0,"equal"
"830702-4029223",1,1,1,1,1,1,0,1,0,0,"equal"
"731018-1425967",1,0,1,0,0,0,0,1,0,0,"equal"
"780902-2760154",0,0,0,1,0,0,0,1,0,0,"equal"
"780912-1295640",0,1,1,0,1,0,0,1,0,0,"equal"
"640126-4438950",1,1,1,1,0,1,1,0,0,1,"equal"
"880206-4595535",0,1,1,1,1,1,0,0,0,0,"equal"
"520211-3174494",0,1,0,0,1,0,1,1,0,1,"equal"
"960928-2060093",1,1,1,1,1,1,0,0,1,1,"equal"
"720808-1185530",1,0,1,0,1,0,1,0,1,0,"equal"
"931210-2699446",1,1,1,1,0,0,0,1,0,1,"equal"
"760718-4175631",0,1,0,1,1,1,1,0,1,1,"equal"
"940120-3257870",1,1,0,0,1,0,1,1,0,1,"equal"
"760611-2055505",0,1,0,1,0,0,1,0,1,0,"equal"
"711020-4296286",0,1,1,1,1,1,0,0,0,0,"equal"
"980615-1215401",0,0,1,1,0,0,0,0,1,0,"equal"
"710304-1573393",0,0,1,0,1,1,0,0,1,0,"equal"
"680406-4374574",1,0,1,1,1,1,1,0,0,0,"equal"
"781108-1462761",0,1,0,1,0,1,0,1,1,1,"equal"
"860216-3908250",1,0,1,1,1,1,0,1,1,1,"equal"
"890218-1029549",0,1,1,1,1,1,1,1,1,1,"equal"
"850214-4070618",0,1,1,1,1,1,1,1,0,0,"equal"
"870711-2022280",1,0,0,1,0,0,1,1,0,1,"equal"
"860608-1963027",1,0,1,1,0,1,1,0,1,1,"equal"
"760511-4514270",1,1,1,1,0,0,0,1,1,1,"equal"
"511017-4468705",0,0,1,0,1,1,1,0,1,0,"equal"
"640619-3652972",1,0,1,0,1,0,1,0,1,1,"equal"
"731002-3525908",0,0,1,0,0,1,0,0,1,1,"equal"
"820512-1523436",1,0,0,0,1,1,0,1,0,0,"equal"
"500123-3366123",0,1,0,0,1,0,1,0,1,0,"equal"
"610414-2461578",0,0,1,0,0,0,0,1,1,1,"equal"
"741222-2227636",0,1,1,0,1,0,1,0,0,1,"equal"
"650117-2172642",1,1,1,0,1,1,1,0,0,1,"equal"
"830508-4875262",0,1,0,0,0,0,1,0,1,0,"equal"
"871119-3598123",1,0,1,0,0,1,0,1,1,1,"equal"
"860820-1157818",1,1,1,1,1,0,0,1,0,1,"equal"
"580413-1158823",1,0,1,0,1,0,0,1,0,1,"equal"
"890409-2362696",1,0,0,1,1,0,0,0,0,0,"equal"
"561121-3627197",0,1,1,0,1,1,1,1,1,0,"equal"
"630806-2160635",0,1,0,1,0,1,0,1,0,1,"equal"
"610209-3110484",0,1,1,0,1,1,1,1,1,0,"equal"
"531007-4690579",0,1,0,1,1,0,0,1,0,1,"equal"
"810715-4175044",0,0,1,0,0,0,0,1,0,1,"equal"
"791109-2145531",0,1,1,1,1,1,1,0,0,1,"equal"
"690517-2852352",1,1,1,1,0,0,1,0,1,0,"equal"
"840312-2693197",0,0,0,0,0,0,1,0,0,1,"equal"
"731216-1685405",1,1,0,0,1,0,1,1,0,1,"equal"
"550610-4398259",1,1,0,1,1,0,1,1,0,1,"equal"
"830819-3476414",0,0,0,0,1,0,0,1,0,0,"equal"
"860821-1588929",0,1,1,0,0,1,0,0,1,1,"equal"
"771202-1730137",0,1,1,0,1,1,1,0,1,0,"equal"
"510917-4299306",1,0,1,1,1,0,1,0,1,1,"equal"
"891203-2414719",0,0,1,1,1,1,1,0,1,1,"equal"
"950501-2157309",0,1,1,1,1,1,0,0,0,1,"equal"
"510721-2409566",0,1,0,0,1,0,1,0,1,0,"equal"
"630608-4808339",0,0,1,0,1,0,1,0,1,1,"equal"
"651105-2784509",1,1,0,1,1,1,0,1,0,1,"equal"
"790216-4703316",1,0,1,1,0,0,0,0,1,1,"equal"
"640502-4204195",1,0,0,1,1,0,0,1,1,1,"equal"
"590209-2388585",1,1,1,0,1,0,1,1,0,1,"equal"
"760714-2277237",0,0,1,0,0,1,1,1,0,0,"equal"
"930723-1077131",0,1,1,0,0,0,0,0,0,1,"equal"
"720806-2940987",1,0,0,1,1,0,0,0,1,1,"equal"
"940507-4714826",1,0,1,0,0,0,1,1,0,0,"equal"
"570320-4796006",1,0,1,1,1,0,1,0,1,0,"equal"
"600506-2303260",0,1,1,1,1,1,1,0,0,0,"equal"
"911020-1550359",1,0,1,1,0,0,0,0,0,1,"equal"
"771010-2028986",1,0,0,0,1,0,1,0,1,1,"equal"
"790712-3813300",1,1,1,1,0,0,1,1,0,0,"equal"
"850922-2703471",1,1,1,1,1,1,0,1,0,0,"equal"
"940820-1894965",1,1,1,1,1,1,0,1,1,0,"equal"
"950828-4341265",1,1,0,1,1,1,0,0,0,1,"equal"
"881012-4030727",0,1,1,0,1,0,1,1,0,0,"equal"
"580507-3338299",1,1,1,0,0,0,0,1,1,1,"equal"
"790118-2509698",0,1,0,0,1,0,0,0,1,0,"equal"
"770909-3608069",0,0,0,0,0,0,0,0,1,1,"equal"
"650815-4885710",1,1,0,0,0,1,1,0,1,1,"equal"
"891112-3003903",0,1,0,0,0,0,1,1,1,1,"equal"
"660622-3517227",0,1,0,0,1,1,1,0,0,1,"equal"
"700426-4838171",1,0,1,0,1,0,1,1,1,0,"equal"
"940609-1748736",0,1,0,1,0,0,0,1,1,0,"equal"
"510820-1416805",0,1,0,0,0,0,1,0,1,0,"equal"
"790401-3759058",0,0,0,0,1,0,0,0,0,0,"equal"
"800923-2321048",0,1,1,1,0,1,0,0,1,0,"equal"
"921028-2035309",0,1,1,1,1,0,1,0,1,0,"equal"
"760616-1696053",1,1,1,0,0,0,0,1,0,0,"equal"
"780420-2175947",1,1,0,0,1,0,0,0,1,0,"equal"
"691118-1676723",0,0,0,1,1,0,0,0,0,0,"equal"
"530524-3821870",0,1,1,1,1,1,0,0,0,0,"equal"
"740621-2558059",0,1,1,0,0,0,0,1,1,0,"equal"
"970402-2739107",0,1,1,1,1,0,0,0,1,1,"equal"
"891219-2142182",0,0,0,1,1,0,0,1,0,0,"equal"
"640812-3138228",0,1,0,1,1,0,1,1,1,0,"equal"
"600701-2356768",0,0,1,1,1,0,1,1,1,1,"equal"
"720313-2474886",1,0,0,0,0,0,0,1,1,1,"equal"
"750504-2151041",1,1,0,0,1,1,0,0,0,0,"equal"
"710416-3617755",0,0,0,1,1,0,0,1,0,1,"equal"
"870819-4142753",1,0,0,0,1,1,1,0,0,0,"equal"
"560305-4386425",1,1,0,0,1,0,1,1,1,0,"equal"
"870102-4583692",0,0,0,1,1,1,1,0,1,0,"equal"
"750712-1014255",0,1,1,1,1,0,0,0,1,1,"equal"
"960607-3798581",0,1,0,0,0,1,1,0,1,0,"equal"
"980828-4613260",0,0,1,1,1,0,1,1,1,1,"equal"
"760611-3775260",0,1,1,0,0,0,1,1,1,0,"equal"
"780221-1599642",0,0,0,1,1,1,1,1,0,0,"equal"
"881204-1503336",1,0,1,1,0,1,1,0,0,0,"equal"
"810218-2294953",0,1,1,1,1,1,1,0,0,0,"equal"
"530616-4038184",1,0,1,0,1,0,0,0,1,1,"equal"
"980425-2780914",0,1,1,0,0,1,1,1,0,0,"equal"
"880609-4436672",0,1,0,1,1,1,1,0,0,0,"equal"
"560321-2613699",0,1,1,0,1,0,0,1,1,0,"equal"
"591004-2841801",1,1,0,1,1,0,1,0,0,0,"equal"
"730211-2702749",1,1,0,1,0,1,1,1,0,0,"equal"
"740510-4032163",1,1,0,1,1,0,0,1,1,0,"equal"
"700426-1017512",0,0,1,0,0,0,0,1,0,1,"equal"
"761009-1199965",0,0,0,1,0,1,0,0,1,0,"equal"
"960606-4699529",0,1,1,0,0,0,0,1,0,1,"equal"
"781201-4371823",0,0,1,1,0,0,1,1,1,1,"equal"
"900903-4632822",0,1,0,0,1,0,0,1,1,1,"equal"
"650911-1154491",0,0,0,1,0,1,0,0,1,1,"equal"
"830726-3186647",0,0,1,0,0,1,0,1,0,0,"equal"
"590818-4210521",1,0,0,1,1,1,1,1,0,0,"equal"
"910721-4894098",1,0,0,1,1,0,1,0,0,1,"equal"
"800407-1442158",0,0,0,0,1,0,1,0,0,0,"equal"
"780602-3335346",1,1,1,1,0,1,0,1,0,0,"equal"
"640125-1380727",0,0,1,1,1,1,1,1,0,0,"equal"
"720201-2042299",0,0,0,1,0,0,0,0,1,1,"equal"
"900125-2339548",0,1,0,1,1,1,0,0,0,1,"equal"
"651121-1583507",0,0,0,0,1,0,1,0,1,0,"equal"
"940717-1302005",1,1,0,0,0,0,1,0,0,0,"equal"
"750508-1160842",0,0,1,1,1,0,1,1,0,1,"equal"
"981025-1839766",0,0,0,0,1,0,1,0,0,1,"equal"
"660102-3319379",1,0,1,1,0,1,1,1,1,0,"equal"
"710416-2806511",1,0,0,1,1,1,0,0,0,0,"equal"
"590621-4793241",1,0,0,1,1,0,0,0,1,1,"equal"
"720213-1252330",0,1,1,1,0,0,1,0,0,0,"equal"
"950509-4682834",0,1,0,1,1,1,1,1,1,1,"equal"
"680326-4465277",0,1,0,1,0,0,1,0,1,1,"equal"
"621123-4038985",1,0,0,1,1,0,0,0,0,0,"equal"
"700813-2945889",0,0,1,1,1,1,1,0,1,0,"equal"
"960327-2565302",0,0,0,1,1,0,1,0,0,0,"equal"
"620705-2951311",1,1,1,1,0,1,0,0,0,0,"equal"
"660328-1316851",0,0,0,0,0,1,0,1,1,1,"equal"
"750417-1837388",0,0,1,1,1,0,0,0,1,0,"equal"
"780308-4428636",1,1,0,1,0,1,0,1,1,0,"equal"
"600824-2458458",1,0,1,0,1,1,1,1,0,1,"equal"
"680827-2876579",0,0,0,1,1,1,1,0,1,0,"equal"
"510509-1261928",0,0,0,0,1,1,0,0,0,1,"equal"
"540907-4816334",1,1,1,0,0,1,0,1,1,1,"equal"
"560501-1628813",0,1,1,1,1,1,0,1,1,1,"equal"
"590423-3465416",1,0,1,1,1,1,0,1,0,0,"equal"
"521105-2459873",0,0,1,0,0,0,1,1,1,1,"equal"
"690518-4190414",0,0,0,0,1,1,1,1,0,1,"equal"
"650517-4161390",1,0,1,1,0,1,1,1,1,0,"equal"
"960125-4618408",0,1,1,0,1,1,0,1,1,0,"equal"
"610124-2012006",1,0,1,1,1,1,0,1,1,1,"equal"
"920802-1474955",0,0,0,1,0,1,0,1,0,0,"equal"
"630113-4914786",0,0,1,0,0,1,1,1,1,0,"equal"
"540126-4646458",1,1,1,0,1,1,1,0,0,0,"equal"
"940108-1686611",1,1,1,1,0,1,1,0,1,1,"equal"
"610924-2626362",0,0,0,0,1,0,0,0,1,1,"equal"
"860310-1752635",1,0,1,0,0,0,0,0,1,0,"equal"
"530128-4039698",0,0,0,1,1,0,1,0,0,0,"equal"
"510816-1194198",1,1,1,1,1,1,1,0,0,1,"equal"
"590318-4739991",1,0,1,1,1,1,0,1,1,1,"equal"
"900116-2378478",1,1,1,0,0,1,0,1,0,0,"equal"
"740428-1844886",1,1,0,0,0,1,1,1,1,0,"equal"
"920926-2619266",1,0,0,0,1,1,1,0,0,1,"equal"
"640128-4883271",0,0,0,1,1,0,1,0,0,0,"equal"
"990617-1265323",0,1,0,1,0,0,1,0,0,1,"equal"
"991112-3375068",1,1,0,1,0,1,0,1,0,1,"equal"
"580405-4046092",1,1,1,0,1,1,0,0,1,0,"equal"
"620515-2238995",1,1,0,0,1,0,1,0,0,0,"equal"
"681123-4995854",0,0,1,1,1,1,1,1,0,0,"equal"
"520905-3651716",1,0,0,0,1,0,1,0,0,0,"equal"
"560321-2095725",0,0,0,1,1,0,0,1,1,1,"equal"
"611222-4204715",1,1,0,0,0,1,0,1,0,1,"equal"
"590320-2220149",1,0,0,0,0,0,0,0,0,1,"equal"
"910911-4677080",1,0,0,1,0,0,0,0,0,1,"equal"
"790210-2661479",0,0,0,0,0,1,0,0,0,0,"equal"
"650523-2466047",1,0,1,1,0,0,1,0,0,0,"equal"
"781004-2351237",1,1,1,0,0,1,0,0,0,0,"equal"
"760812-3943740",1,1,0,1,0,1,0,1,0,1,"equal"
"650315-2222808",1,1,1,1,1,0,1,1,1,1,"equal"
"970215-2804832",0,0,0,0,0,1,1,1,0,0,"equal"
"590923-2294598",1,1,1,0,1,1,1,1,0,0,"equal"
"500519-4989157",1,0,1,1,0,1,0,1,0,0,"equal"
"931220-3724623",1,0,0,0,1,0,0,0,0,1,"equal"
"971113-1554294",0,1,1,0,1,0,1,0,1,0,"equal"
"660505-1010189",0,1,1,0,0,0,1,0,1,1,"equal"
"571102-4790122",1,1,0,0,1,0,0,0,1,1,"equal"
"671223-3812518",1,0,0,0,1,1,1,1,0,0,"equal"
"630418-1287704",0,0,1,0,0,0,1,1,0,0,"equal"
"560403-2079498",0,0,0,1,1,1,0,0,0,1,"equal"
"930511-4133359",0,1,1,0,0,0,0,1,0,1,"equal"
"930627-2928235",0,0,1,0,0,0,1,1,0,1,"equal"
"770305-1666673",1,1,1,1,1,0,1,1,0,0,"equal"
"651211-4380334",1,0,1,0,0,0,1,1,1,1,"equal"
"970121-1250518",0,1,0,0,0,1,1,1,1,0,"equal"
"720215-1245996",1,1,1,0,0,0,1,0,1,0,"equal"
"620423-2483411",1,0,0,1,0,1,1,1,1,0,"equal"
"761006-1012076",0,0,0,0,1,1,1,1,0,1,"equal"
"851006-2141436",0,0,1,0,1,1,1,0,0,0,"equal"
"830703-4548407",1,0,0,0,0,0,0,0,1,0,"equal"
"750305-2364865",0,1,1,0,1,0,1,1,0,0,"equal"
"791228-4912142",1,1,1,0,1,0,1,0,0,0,"equal"
"660414-4151711",1,1,1,1,1,0,0,1,0,1,"equal"
"720420-4097072",0,0,1,1,1,0,0,1,0,0,"equal"
"531006-3198501",1,0,0,1,0,0,0,1,1,0,"equal"
"690715-2457975",1,0,0,1,1,0,0,1,1,0,"equal"
"830420-2014484",0,0,0,0,1,1,1,0,0,1,"equal"
"700907-2325736",0,0,1,0,1,0,0,0,0,0,"equal"
"601012-2362531",1,0,1,0,1,1,1,1,1,0,"equal"
"911218-3901231",1,0,1,0,0,0,0,1,0,1,"equal"
"790317-4349530",1,1,1,0,1,0,0,0,1,0,"equal"
"800327-2115879",1,1,0,0,0,0,0,1,0,0,"equal"
"920618-2368864",0,1,1,0,1,0,1,0,1,0,"equal"
"560701-2608287",1,1,1,0,0,1,1,0,1,0,"equal"
"990120-2884733",1,0,0,1,1,0,1,0,1,0,"equal"
"690528-4816235",0,0,1,0,0,0,1,0,1,0,"equal"
"840403-2554158",1,0,1,0,1,1,1,1,0,1,"equal"
"990217-4507934",1,1,0,0,0,0,0,0,0,1,"equal"
"670317-2919788",1,0,0,1,0,0,1,0,1,1,"equal"
"930615-1549026",1,1,0,0,1,1,0,1,1,0,"equal"
"940311-4034976",1,1,0,0,0,0,1,0,1,0,"equal"
"660801-2449207",1,1,1,0,0,0,1,1,0,0,"equal"
"820515-3272366",1,1,0,1,1,0,1,1,1,1,"equal"
"610703-4082372",0,1,0,0,1,0,1,1,0,1,"equal"
"990919-2407006",0,0,0,0,1,1,0,0,0,1,"equal"
"740908-4030332",1,0,1,0,0,0,1,1,0,0,"equal"
"870921-2017130",1,0,1,0,0,0,1,1,0,1,"equal"
"780926-1835849",1,0,1,1,1,0,1,0,0,1,"equal"
"700706-4244840",1,1,0,0,0,0,0,1,0,0,"equal"
"691204-4001800",1,1,0,0,0,1,0,1,0,0,"equal"
"650611-4669602",1,0,0,1,1,1,0,0,1,0,"equal"
"750621-3615719",1,0,1,1,0,0,0,0,1,1,"equal"
"590728-1644519",0,0,0,0,0,0,0,0,1,1,"equal"
"891107-3571698",0,1,1,0,0,0,0,1,1,1,"equal"
"571126-2997169",1,0,0,1,1,0,1,0,1,1,"equal"
"790615-3701650",0,0,0,0,1,1,1,1,0,1,"equal"
"820604-4850791",1,1,1,0,0,1,0,0,0,0,"equal"
"960409-1155622",0,0,0,1,1,0,1,1,1,0,"equal"
"880623-1978445",0,0,0,0,1,0,0,1,1,1,"equal"
"681009-3345602",0,0,1,0,0,0,0,1,0,0,"equal"
"771108-1363552",0,1,1,0,1,1,1,0,0,1,"equal"
"960604-4457945",0,0,1,0,0,1,1,0,1,1,"equal"
"690304-2939133",0,1,1,1,0,1,1,1,0,1,"equal"
"950820-2960713",0,1,1,1,1,1,1,1,0,0,"equal"
"690502-2980778",1,1,1,1,1,1,1,0,1,1,"equal"
"700228-2690000",1,0,1,0,0,0,0,1,0,1,"equal"
"730624-3900892",1,0,1,1,0,0,1,1,1,0,"equal"
"800704-1561739",1,0,1,1,1,0,1,1,1,0,"equal"
"570828-2604984",1,1,0,0,1,1,1,1,1,1,"equal"
"860425-3170326",0,1,1,1,0,1,0,1,0,1,"equal"
"560516-1089785",1,0,1,0,1,1,1,1,1,1,"equal"
"570309-4903090",1,0,1,0,0,1,0,1,1,0,"equal"
"741202-3288597",0,1,1,0,1,0,1,0,1,1,"equal"
"960315-4017693",1,1,0,1,1,0,1,1,1,1,"equal"
"751020-2653675",0,0,0,1,0,0,0,0,0,0,"equal"
"891019-4537310",1,0,0,1,0,0,1,1,0,1,"equal"
"670211-4610030",0,0,1,1,0,1,1,0,0,0,"equal"
"630822-1040353",1,1,1,0,1,1,0,1,0,0,"equal"
"750514-2051486",1,0,1,0,1,0,0,0,0,1,"equal"
"610314-3592796",1,1,1,1,0,0,0,1,0,0,"equal"
"550419-1074463",0,1,0,0,1,1,1,1,0,1,"equal"
"801219-4387566",1,1,1,1,1,1,1,1,1,0,"equal"
"850816-2171228",0,1,0,0,1,0,0,1,0,1,"equal"
"950408-2913049",1,0,1,0,0,0,1,0,0,0,"equal"
"780318-2143113",0,0,1,1,1,1,1,1,1,1,"equal"
"850615-2404888",0,1,1,0,1,1,1,1,0,0,"equal"
"990512-2812515",0,0,1,1,1,1,0,1,1,1,"equal"
"830212-2445093",0,0,0,1,1,1,1,1,1,0,"equal"
"770316-2872695",1,0,0,0,0,1,1,0,0,1,"equal"
"541102-1460630",1,0,0,0,1,1,1,1,0,1,"equal"
"581128-1135047",1,1,0,0,0,1,1,1,0,0,"equal"
"540525-3932196",0,0,0,0,0,0,1,1,1,1,"equal"
"640128-2614320",1,1,1,1,1,1,0,0,1,0,"equal"
"680403-1470403",0,0,0,0,0,1,0,0,0,0,"equal"
"640417-3441680",0,1,1,1,1,1,0,1,0,0,"equal"
"850909-3986100",1,0,1,1,1,1,1,1,0,1,"equal"
"530701-2319735",1,0,0,0,1,1,1,1,0,0,"equal"
"890821-2598759",1,0,0,1,0,0,1,1,1,0,"equal"
"990111-2004857",1,1,1,1,1,1,0,1,1,1,"equal"
"770523-2419601",1,1,0,0,0,0,1,0,0,0,"equal"
"860910-1986350",0,0,0,0,1,1,1,0,1,1,"equal"
"991113-2941450",0,0,1,1,0,1,1,1,1,1,"equal"
"660825-4165734",0,1,0,0,1,1,1,1,1,1,"equal"
"691108-2121663",1,0,0,1,0,1,0,0,1,1,"equal"
"930413-1978753",0,0,0,1,1,1,0,1,0,0,"equal"
"570218-1910701",0,1,1,0,1,0,1,0,1,1,"equal"
"590701-3418138",1,0,0,0,1,1,0,0,1,0,"equal"
"710613-1155680",1,1,1,0,0,1,1,1,0,0,"equal"
"570326-4163342",0,1,0,0,1,0,1,1,1,0,"equal"
"970119-4184161",0,0,1,0,1,0,1,0,1,1,"equal"
"880602-1504627",0,0,1,0,1,0,0,1,0,1,"equal"
"950908-4612414",1,1,0,1,1,0,1,1,1,0,"equal"
"940102-4253583",0,0,0,1,1,0,0,1,0,1,"equal"
"760915-4043748",1,1,0,1,0,0,0,1,1,1,"equal"
"900117-2135613",1,0,0,1,1,1,0,1,0,1,"equal"
"971025-4304988",0,1,0,1,1,1,1,0,1,0,"equal"
"590104-4202432",0,0,1,1,0,1,1,1,0,0,"equal"
"690311-1693545",0,0,1,0,0,1,1,0,1,0,"equal"
"780513-4765894",0,1,0,0,0,1,0,0,1,1,"equal"
"551203-1845302",1,0,1,0,1,1,0,1,1,0,"equal"
"951122-4194581",1,0,1,0,1,1,1,1,0,0,"equal"
"500802-2517177",0,1,1,1,1,0,0,0,1,0,"equal"
"661114-2652936",0,0,0,1,0,1,0,1,0,1,"equal"
"660419-4204397",0,0,1,1,0,0,0,0,1,1,"equal"
"640926-3923416",0,1,1,1,0,1,1,0,1,1,"equal"
"920611-4442116",1,1,1,0,0,1,1,1,0,0,"equal"
"690524-2901526",1,1,0,1,1,0,0,1,0,1,"equal"
"730902-1576404",1,0,1,1,0,0,1,1,0,0,"equal"
"720327-3877075",1,0,0,0,0,1,1,0,1,0,"equal"
"770116-1476516",1,0,0,0,0,0,0,0,1,1,"equal"
"551005-2845574",1,1,1,0,1,1,0,0,0,1,"equal"
"970215-4596338",0,0,0,1,0,0,1,0,1,1,"equal"
"780415-4292729",1,0,1,0,0,0,1,0,0,1,"equal"
"630317-3258578",0,0,0,0,1,0,0,0,0,1,"equal"
"610527-1602193",0,0,0,1,0,1,0,0,0,0,"equal"
"540620-1454127",1,1,1,0,0,0,0,0,0,1,"equal"
"661215-3413775",0,1,0,0,0,0,1,0,0,1,"equal"
"901026-3120119",1,0,0,1,0,1,1,1,1,1,"equal"
"710126-1988412",0,1,0,1,1,1,1,0,0,0,"equal"
"901223-2755910",0,1,0,0,1,1,1,0,0,1,"equal"
"810101-3693276",0,0,1,1,1,0,0,1,0,0,"equal"
"520802-3776699",0,1,0,1,1,1,1,0,1,0,"equal"
"660825-2188167",0,0,1,1,1,1,0,1,0,1,"equal"
"851002-3862127",0,1,0,1,0,1,1,0,1,0,"equal"
"730216-2524486",1,1,1,0,1,1,0,1,0,0,"equal"
"980304-4517417",0,0,1,0,0,0,1,1,1,1,"equal"
"750414-1409765",1,0,1,0,1,1,1,0,1,1,"equal"
"690312-2286719",0,1,1,0,0,1,1,0,1,0,"equal"
"790627-1998326",0,1,1,0,1,0,0,0,0,0,"equal"
"951107-1078311",1,1,1,1,0,1,0,1,0,0,"equal"
"590814-4898176",0,1,0,0,0,1,0,1,1,0,"equal"
"701006-2720016",1,0,0,0,1,0,1,1,0,1,"equal"
"660315-4981654",1,1,0,0,0,1,0,1,0,0,"equal"
"530712-4315856",0,0,1,0,1,0,0,0,1,0,"equal"
