"personal_id","Disease_1","Disease_2","Disease_3","Disease_4","Disease_5","Disease_6","Disease_7","Disease_8","Disease_9","Disease_10","Status"
"880820-1386778",0,0,0,0,1,1,1,0,0,1,"equal"
"700627-2481381",0,0,1,1,1,0,0,0,0,1,"equal"
"740402-1875758",1,1,0,1,0,1,1,0,0,0,"equal"
"571005-2887167",0,1,0,0,0,1,1,1,0,1,"equal"
"590326-2620459",0,0,1,1,0,1,0,0,0,1,"equal"
"750405-2157112",1,1,0,0,0,0,0,1,0,0,"equal"
"880302-2741046",1,0,0,1,0,1,0,0,1,0,"equal"
"931228-4856726",1,0,0,1,0,1,0,0,0,1,"equal"
"521224-4617273",0,0,1,0,1,0,1,0,1,1,"equal"
"841103-4315740",0,1,1,0,0,0,1,1,1,0,"equal"
"700904-3524216",1,0,1,1,1,0,0,1,0,0,"equal"
"740211-1201314",1,1,1,0,0,0,0,0,1,0,"equal"
"600427-4566424",1,1,0,0,1,0,1,0,0,0,"equal"
"630912-4247269",0,0,0,1,1,0,0,0,0,0,"equal"
"810118-1068698",1,1,1,1,1,1,1,0,1,0,"equal"
"700504-2647540",0,1,0,0,1,0,0,1,0,1,"equal"
"900920-4992721",0,1,0,1,1,1,0,1,1,1,"equal"
"960911-1333830",0,0,1,1,0,0,0,0,0,1,"equal"
"820801-3486637",0,1,1,0,0,0,0,0,0,1,"equal"
"560114-1367694",0,0,1,0,0,0,1,1,1,0,"equal"
"660104-3226197",0,0,0,0,1,1,1,0,0,0,"equal"
"610310-2368455",1,0,0,1,1,0,1,0,1,0,"equal"
"520406-2290687",0,1,0,0,1,0,1,0,0,1,"equal"
"610126-1437721",0,0,0,1,1,1,0,1,1,1,"equal"
"810124-1284927",1,0,0,0,0,1,0,1,1,1,"equal"
"781222-4088419",1,1,1,1,0,0,0,1,1,1,"equal"
"570401-1648756",0,1,0,0,0,1,1,1,1,1,"equal"
"771209-2002774",0,1,0,1,0,1,1,1,1,0,"equal"
"510404-2021120",0,1,1,1,1,1,0,0,0,0,"equal"
"830607-1670909",1,1,0,1,1,0,1,0,0,1,"equal"
"520626-3437564",1,1,0,1,0,0,1,1,1,1,"equal"
"550328-3128609",1,0,1,1,1,1,1,0,1,1,"equal"
"780116-4163662",1,1,1,0,0,1,1,1,0,0,"equal"
"880828-1864191",0,1,1,0,0,0,1,0,1,0,"equal"
"990209-3665423",0,0,0,1,1,0,0,0,1,1,"equal"
"540224-1353683",0,1,0,1,0,1,0,0,0,1,"equal"
"810110-2403217",1,0,0,0,1,0,0,1,1,1,"equal"
"600121-4471061",0,0,1,0,0,0,0,1,0,0,"equal"
"800727-1746177",1,1,0,0,1,1,0,0,0,1,"equal"
"960307-4725195",1,1,0,0,1,1,1,1,0,0,"equal"
"640816-3378976",0,1,1,1,0,1,1,1,1,1,"equal"
"770525-3664194",0,1,0,0,1,0,1,1,0,0,"equal"
"680318-3425944",0,1,0,1,0,1,1,0,0,0,"equal"
"521107-1429173",1,1,0,0,1,1,0,0,0,1,"equal"
"740908-4866478",0,0,0,1,1,0,1,0,0,0,"equal"
"880728-3030221",0,1,0,0,1,0,1,0,1,1,"equal"
"620711-3966412",1,1,1,1,0,0,0,1,1,0,"equal"
"600616-3909807",0,0,0,0,1,1,0,0,1,0,"equal"
"940913-3436595",1,0,1,0,1,0,0,1,0,0,"equal"
"710517-4904282",0,1,1,0,0,0,0,0,1,0,"equal"
"550714-2626139",1,1,1,1,1,1,0,1,1,0,"equal"
"920919-3128549",1,1,1,0,0,1,1,0,0,0,"equal"
"770806-3627053",0,1,1,1,0,0,0,1,0,1,"equal"
"970718-2135667",0,1,1,1,0,1,0,1,0,1,"equal"
"750614-1589119",1,1,0,0,1,0,1,1,1,1,"equal"
"691204-2545581",1,0,1,0,0,0,0,1,0,1,"equal"
"510924-4629269",1,1,0,0,0,1,0,1,1,1,"equal"
"550106-2236568",0,1,1,0,1,0,0,1,0,0,"equal"
"550204-3850964",0,0,1,1,1,1,1,1,1,1,"equal"
"880126-1538517",0,0,1,1,1,0,0,1,1,0,"equal"
"980723-3227618",0,1,1,0,1,0,1,0,0,1,"equal"
"580704-3891415",0,1,1,1,1,1,1,0,0,0,"equal"
"920326-3662254",0,0,1,0,0,0,0,0,0,0,"equal"
"520501-3588351",1,1,1,1,1,0,0,1,0,0,"equal"
"921220-4903116",0,1,1,1,1,0,1,1,0,0,"equal"
"890508-4787002",1,0,0,1,1,1,1,1,1,1,"equal"
"681022-1759984",0,1,0,1,1,1,0,1,0,1,"equal"
"600927-2193546",0,1,0,0,1,1,0,1,1,1,"equal"
"730617-1682994",0,1,1,0,0,0,1,0,0,0,"equal"
"740911-3137514",0,1,0,0,1,1,1,0,0,0,"equal"
"890902-3672983",0,1,0,1,1,1,1,0,0,1,"equal"
"620206-4963122",0,0,0,1,1,1,1,0,1,1,"equal"
"870528-4725601",0,0,1,0,0,0,1,0,1,0,"equal"
"770411-1330601",1,1,1,1,0,1,1,1,0,0,"equal"
"950912-4549516",0,0,0,1,1,0,1,0,1,1,"equal"
"601209-2292097",1,1,1,0,1,0,1,0,1,0,"equal"
"880407-3174609",1,0,0,0,1,0,1,1,0,0,"equal"
"790426-3789445",0,1,1,0,1,0,1,1,0,0,"equal"
"881010-4137562",1,1,1,0,0,1,0,1,1,1,"equal"
"970506-1888957",0,0,0,1,1,0,1,0,0,1,"equal"
"721123-4805456",0,0,0,1,0,0,1,0,1,0,"equal"
"970105-1746522",0,0,1,1,0,1,0,1,0,1,"equal"
"930111-4267755",1,1,1,1,0,0,1,1,1,0,"equal"
"680307-3498180",1,1,0,0,0,1,0,1,0,0,"equal"
"861114-2630427",0,0,0,1,0,0,0,1,1,0,"equal"
"521017-3971648",1,0,0,1,1,1,1,1,1,1,"equal"
"590308-2080768",0,0,0,1,1,0,0,0,0,0,"equal"
"600203-3998461",1,0,0,0,0,1,0,1,0,0,"equal"
"561112-4701914",1,0,0,1,0,0,1,1,0,1,"equal"
"980427-1997408",0,0,1,0,1,1,1,1,0,0,"equal"
"870918-1836087",1,1,0,0,1,0,0,0,0,1,"equal"
"820106-3546803",0,1,1,0,0,0,1,0,1,1,"equal"
"840724-3614831",0,1,0,0,0,0,0,0,1,1,"equal"
"810820-4252077",0,1,0,0,1,1,1,0,0,0,"equal"
"700625-3507034",0,1,1,1,1,0,0,0,0,1,"equal"
"571103-1029769",1,1,0,1,0,0,0,0,0,0,"equal"
"770722-4902251",1,0,1,0,0,1,0,1,0,0,"equal"
"941011-3255307",0,0,1,1,0,1,0,0,0,1,"equal"
"580116-1631851",1,1,0,0,0,1,1,1,0,0,"equal"
"830711-4052102",0,0,0,1,0,1,1,0,1,0,"equal"
"520207-4543960",1,0,0,0,1,0,1,1,0,0,"equal"
"911202-3539159",1,1,1,1,1,0,0,0,1,0,"equal"
"740520-4813641",1,1,1,1,1,0,1,0,1,0,"equal"
"570204-1410189",1,1,0,0,1,1,1,0,0,0,"equal"
"600117-4635611",1,0,0,0,1,0,1,1,1,1,"equal"
"851114-2201809",0,0,0,1,1,1,0,0,0,0,"equal"
"520306-3728745",1,0,1,1,1,0,0,0,0,0,"equal"
"530225-4512545",0,0,1,0,0,0,0,0,0,1,"equal"
"711004-1928915",1,0,1,1,1,0,0,0,1,1,"equal"
"560802-2257079",0,1,0,1,0,1,1,1,1,0,"equal"
"931024-2121693",0,0,1,1,0,1,1,1,1,1,"equal"
"930321-1674935",0,1,1,0,0,1,0,0,0,1,"equal"
"920122-2454482",0,0,0,1,1,1,1,0,0,1,"equal"
"770413-3002148",0,0,1,1,1,1,0,0,0,0,"equal"
"910506-2326453",1,0,0,1,1,0,0,1,1,0,"equal"
"940410-4066309",1,1,0,0,1,1,1,0,0,1,"equal"
"760424-4308751",1,1,1,1,1,1,0,1,1,1,"equal"
"641215-2581954",1,0,0,0,1,1,0,1,1,0,"equal"
"750703-1042363",1,1,0,1,1,0,1,0,0,1,"equal"
"630127-4172707",1,0,1,0,1,0,0,1,0,1,"equal"
"990606-1157001",0,1,1,0,1,1,0,1,0,0,"equal"
"830319-1791236",0,0,0,1,0,1,0,1,1,0,"equal"
"890706-1340852",1,0,1,0,0,0,0,0,0,1,"equal"
"710503-2058866",1,1,0,0,1,1,1,1,1,1,"equal"
"701113-1958551",0,0,0,0,0,1,1,1,0,0,"equal"
"871103-1220007",0,0,0,0,1,0,1,0,1,1,"equal"
"780702-3752214",1,1,1,1,1,1,0,1,1,1,"equal"
"940208-1127685",0,1,0,1,0,0,0,0,0,1,"equal"
"801107-3980009",0,1,0,0,0,1,1,0,0,0,"equal"
"840125-3776007",1,1,1,1,1,1,0,1,0,0,"equal"
"770717-4414619",1,1,0,1,0,1,0,1,0,0,"equal"
"910302-4208579",1,1,1,1,1,1,0,0,1,0,"equal"
"740923-2076888",1,0,1,1,0,1,1,0,1,1,"equal"
"560306-3281086",0,1,0,1,1,1,0,0,0,1,"equal"
"700419-4174852",1,1,1,1,1,0,1,0,0,1,"equal"
"680810-4129230",1,0,0,1,1,1,1,1,1,0,"equal"
"900720-4526068",1,1,1,1,0,1,0,1,1,0,"equal"
"970428-3404788",1,0,0,1,1,0,0,0,0,0,"equal"
"540511-3616396",1,1,0,1,1,1,0,0,0,0,"equal"
"820623-2226095",1,1,1,1,0,1,0,0,1,1,"equal"
"961219-3813998",0,0,0,0,0,0,0,1,0,1,"equal"
"880526-1567789",1,1,0,1,0,0,1,1,0,1,"equal"
"580828-3209491",0,0,0,0,1,0,0,1,0,1,"equal"
"540623-1753538",1,0,0,0,1,1,1,1,0,1,"equal"
"681227-3622112",1,1,0,1,1,1,1,0,0,1,"equal"
"800708-2235236",0,1,1,0,0,0,1,0,1,1,"equal"
"850106-2743159",0,1,1,1,0,0,1,1,0,1,"equal"
"660103-4103796",1,1,0,0,1,0,1,0,1,0,"equal"
"930417-3896228",1,0,0,1,1,1,0,0,1,1,"equal"
"831115-2662863",1,0,0,1,0,0,0,1,0,0,"equal"
"520903-4262510",0,1,0,1,0,0,1,1,0,0,"equal"
"830414-4221127",1,1,0,0,1,0,1,1,0,0,"equal"
"800707-1627683",1,1,1,0,1,0,1,0,1,0,"equal"
"960702-2791538",0,1,1,0,1,1,1,0,1,0,"equal"
"970125-3716821",0,0,0,0,1,0,0,0,1,1,"equal"
"560725-3691407",1,0,0,1,0,1,0,1,1,1,"equal"
"581101-2208244",0,0,1,1,0,0,1,0,0,1,"equal"
"560318-1165306",0,1,1,0,1,1,0,1,1,0,"equal"
"660306-1303397",1,0,1,0,0,1,1,0,0,0,"equal"
"661117-1885202",0,1,1,1,0,0,0,1,0,0,"equal"
"971018-4439329",0,0,0,1,0,0,1,0,0,0,"equal"
"870423-2107272",1,1,1,0,0,1,1,1,0,0,"equal"
"660314-2905318",1,1,0,0,0,1,1,0,1,1,"equal"
"660303-1780575",0,1,0,0,0,0,0,1,0,0,"equal"
"810124-4501619",1,1,0,0,1,1,0,0,1,0,"equal"
"980219-1110143",1,0,0,1,1,1,1,1,1,0,"equal"
"520415-1564323",1,0,0,0,1,0,0,1,1,0,"equal"
"821108-3672636",1,0,0,1,1,0,1,1,1,1,"equal"
"580415-4517936",1,1,0,1,1,1,1,0,1,0,"equal"
"630621-1817352",1,1,0,0,0,0,0,0,0,1,"equal"
"940103-3854438",0,0,1,1,0,1,0,1,1,1,"equal"
"760510-4891899",1,1,0,1,0,1,1,0,0,1,"equal"
"710508-1032700",0,0,0,1,0,0,1,1,1,0,"equal"
"850707-1664848",1,1,0,1,0,1,0,1,0,0,"equal"
"910905-4232651",1,1,1,0,1,1,0,1,0,1,"equal"
"640726-3305239",0,1,1,0,0,0,1,0,0,0,"equal"
"771203-1479999",1,0,0,1,0,0,1,1,1,1,"equal"
"510216-2022223",0,0,0,0,1,1,1,0,0,1,"equal"
"970325-2837285",0,0,1,1,0,1,1,0,1,0,"equal"
"580711-4003900",1,0,0,1,0,0,1,0,1,1,"equal"
"940810-1803252",1,0,0,1,1,0,0,1,0,1,"equal"
"590724-4789012",1,1,0,1,0,0,0,0,0,0,"equal"
"790114-4350450",1,1,0,0,0,1,1,1,1,1,"equal"
"921024-2344926",1,1,0,0,1,1,1,0,1,1,"equal"
"540428-1697685",1,1,0,1,1,1,1,0,0,0,"equal"
"850427-3437411",0,0,1,0,1,0,0,0,1,1,"equal"
"581120-3507871",0,0,0,1,0,1,0,1,1,0,"equal"
"841218-2849353",1,0,1,0,1,0,1,1,1,0,"equal"
"520728-2727584",0,0,0,1,0,1,1,0,1,1,"equal"
"521215-1687473",1,1,1,0,0,0,0,1,0,1,"equal"
"901007-4364312",1,0,0,0,1,0,0,1,1,1,"equal"
"990108-2224767",1,1,0,0,1,0,0,1,1,1,"equal"
"550418-1706993",1,0,0,0,1,1,1,0,1,1,"equal"
"630916-3895120",1,0,0,0,0,1,1,1,0,0,"equal"
"700906-4346359",1,0,0,0,1,0,0,0,0,1,"equal"
"940117-4178271",1,1,0,1,0,1,0,1,1,0,"equal"
"501211-1541283",0,0,0,1,1,0,0,0,1,1,"equal"
"890206-4960028",1,1,1,1,0,0,0,1,0,0,"equal"
"590609-2196844",1,1,1,0,1,0,1,0,1,1,"equal"
"850714-4611463",0,0,1,0,1,1,1,0,0,0,"equal"
"510520-1501123",1,0,0,0,0,0,0,0,0,0,"equal"
"950807-4576253",1,0,0,1,0,0,1,0,1,0,"equal"
"570717-4206070",1,0,0,0,0,1,0,0,0,1,"equal"
"900120-1567687",1,0,1,0,0,0,0,0,0,0,"equal"
"910727-1900575",1,0,0,1,1,1,1,1,0,0,"equal"
"940811-4062652",1,1,1,1,1,1,1,0,1,1,"equal"
"810203-3153839",1,1,0,0,1,0,0,1,1,1,"equal"
"980621-4727025",0,1,0,1,0,1,1,0,0,1,"equal"
"751225-1001143",1,0,1,1,0,1,1,0,0,1,"equal"
"630711-2829065",1,0,1,0,0,0,0,1,0,0,"equal"
"961116-3610166",0,0,1,0,1,0,0,1,1,1,"equal"
"871102-1880654",1,0,1,0,1,1,1,1,1,0,"equal"
"690115-4542595",0,1,0,1,0,1,1,1,1,0,"equal"
"670715-4495927",0,0,0,0,1,1,1,1,0,0,"equal"
"790216-3681348",1,1,0,1,1,0,0,1,1,0,"equal"
"560616-4929964",1,0,0,1,0,1,1,1,0,1,"equal"
"780418-3053920",1,0,0,1,0,0,0,1,1,1,"equal"
"910501-2631981",0,1,1,1,0,0,0,1,1,1,"equal"
"651117-1583653",1,0,1,0,1,1,1,1,0,1,"equal"
"880521-1350045",0,1,1,1,0,0,0,0,0,1,"equal"
"860223-1989726",1,0,0,1,0,1,0,0,1,0,"equal"
"751202-1701628",1,1,1,0,1,1,1,1,1,1,"equal"
"580704-4161181",0,0,0,1,0,1,0,1,0,0,"equal"
"540216-1320098",0,0,1,0,1,0,0,1,1,0,"equal"
"880404-1214585",0,1,1,0,0,0,0,0,1,0,"equal"
"611219-3785662",0,0,0,1,0,1,1,0,0,1,"equal"
"850514-1625250",1,0,1,0,0,1,0,1,0,1,"equal"
"980924-1720352",1,1,0,0,1,0,0,1,0,1,"equal"
"770524-2557777",0,1,1,0,1,1,1,0,0,0,"equal"
"970913-1204525",0,1,1,0,0,0,0,1,1,0,"equal"
"721115-2263686",1,1,0,0,0,1,1,0,0,0,"equal"
"890826-1249263",0,1,1,1,0,1,0,1,1,1,"equal"
"660421-4569779",1,0,1,0,0,0,0,0,1,0,"equal"
"670608-2059943",1,1,1,1,0,1,0,1,1,0,"equal"
"900215-1803631",0,0,1,0,1,0,1,0,1,1,"equal"
"530610-3353552",0,1,1,1,1,0,0,0,1,1,"equal"
"930924-4595398",0,1,1,1,0,1,1,1,0,1,"equal"
"711120-4265111",0,0,1,0,1,1,1,0,0,0,"equal"
"851013-4230000",0,0,1,0,0,1,0,0,1,1,"equal"
"800804-1758865",1,1,0,0,1,1,0,1,1,1,"equal"
"860220-2998384",1,0,1,1,0,1,0,1,0,1,"equal"
"500606-3785585",0,1,0,0,1,1,1,1,1,1,"equal"
"590114-1268983",1,0,0,1,0,1,0,1,0,1,"equal"
"910111-4473001",1,1,1,0,0,0,1,0,1,0,"equal"
"730925-3326030",0,1,1,0,1,1,0,1,0,0,"equal"
"670114-1471724",0,1,0,1,1,1,1,1,0,0,"equal"
"681104-1453977",1,0,1,1,0,0,0,0,1,1,"equal"
"861215-4310629",1,0,0,1,1,0,0,1,1,1,"equal"
"510914-1293145",0,1,0,0,1,0,1,0,0,1,"equal"
"871001-1481158",0,0,1,1,1,1,1,1,1,1,"equal"
"931003-1104681",0,1,1,0,0,1,0,1,0,0,"equal"
"690924-4641022",0,0,1,1,0,1,0,0,1,0,"equal"
"610527-1352943",1,1,0,1,0,0,1,1,1,1,"equal"
"710422-3000861",0,0,0,0,1,0,0,1,0,0,"equal"
"550710-1502068",1,0,1,1,0,0,1,1,0,0,"equal"
"750308-1723380",0,0,1,1,1,0,0,1,1,0,"equal"
"610422-2833127",1,1,1,0,0,0,1,0,0,0,"equal"
"630325-4687874",0,1,1,0,0,0,1,1,0,0,"equal"
"711106-2927636",1,0,0,0,1,0,0,1,0,0,"equal"
"540626-1617133",0,0,1,1,1,1,0,1,0,0,"equal"
"960518-3441284",1,0,0,1,0,1,0,1,0,0,"equal"
"800703-2445306",1,1,1,1,1,0,1,0,1,1,"equal"
"831017-3418488",0,0,1,1,0,0,0,0,0,0,"equal"
"600803-4160370",1,1,1,1,0,0,1,0,0,1,"equal"
"560810-4877952",0,0,0,1,1,0,0,1,0,1,"equal"
"760223-2724049",1,0,1,1,1,0,0,1,0,1,"equal"
"500807-3422308",1,0,0,0,0,0,0,0,1,0,"equal"
"530311-1313674",0,0,1,0,1,0,0,1,1,0,"equal"
"820621-1374343",1,1,1,1,1,0,1,0,1,1,"equal"
"970123-4879964",1,1,0,1,1,0,1,1,0,1,"equal"
"720405-2149077",0,1,0,0,1,1,0,0,1,1,"equal"
"940121-1472343",1,1,0,0,1,1,1,0,1,1,"equal"
"590224-4438929",1,1,0,0,1,1,0,1,1,0,"equal"
"780314-4081060",1,0,0,0,0,1,0,1,0,0,"equal"
"640910-2548479",0,0,0,0,1,0,1,1,0,1,"equal"
"861111-3533413",1,1,0,1,1,1,1,0,1,1,"equal"
"920611-4444440",0,0,1,0,1,0,0,0,0,0,"equal"
"820512-2173307",1,0,1,0,0,0,1,0,1,0,"equal"
"710401-3240013",0,1,0,1,1,1,1,1,1,0,"equal"
"530406-2104590",0,0,0,0,0,1,0,0,1,0,"equal"
"580704-4461083",1,0,1,1,0,1,0,1,1,0,"equal"
"721112-2422482",1,1,0,1,0,1,1,1,1,1,"equal"
"640714-1153524",1,1,1,0,0,1,0,1,0,0,"equal"
"650914-4393208",1,1,1,1,0,0,1,0,0,1,"equal"
"680609-4917758",1,1,1,0,1,1,1,1,1,0,"equal"
"970802-2258090",1,1,1,0,1,0,1,0,1,1,"equal"
"840101-2608506",1,0,0,1,1,1,1,1,0,1,"equal"
"690119-1935094",0,0,1,0,0,1,1,0,0,1,"equal"
"520928-3142443",1,0,0,0,0,0,0,1,1,1,"equal"
"691222-1498037",1,0,0,1,1,0,0,0,1,1,"equal"
"611208-4777800",0,0,0,0,1,0,0,0,0,0,"equal"
"530112-2147705",1,0,0,1,0,0,0,0,0,1,"equal"
"890520-1465030",1,0,0,1,1,0,1,0,0,0,"equal"
"631124-4987523",1,1,0,0,1,1,1,0,1,1,"equal"
"870310-4503220",1,0,0,0,1,0,0,1,1,1,"equal"
"980921-4357801",0,0,0,0,0,1,0,1,1,1,"equal"
"970110-2510723",0,1,0,1,0,0,0,1,1,0,"equal"
"560103-3034740",0,0,1,1,1,1,0,1,0,1,"equal"
"910826-2050453",0,0,0,0,0,0,0,0,1,1,"equal"
"941116-1515573",0,0,0,1,0,0,1,0,0,1,"equal"
"621225-2735276",0,0,1,1,0,0,0,0,0,0,"equal"
"631103-3303436",0,0,1,0,1,0,1,0,1,1,"equal"
"660801-4157438",0,1,1,1,1,0,1,1,0,1,"equal"
"860107-1128064",0,1,0,0,0,1,0,1,1,0,"equal"
"710111-3319361",0,0,0,1,1,0,1,1,0,1,"equal"
"660114-2317592",1,0,0,0,0,1,1,0,0,0,"equal"
"970526-3932720",1,1,1,1,0,0,0,0,1,0,"equal"
"531125-1830535",1,0,1,0,1,1,1,0,1,0,"equal"
"691125-4648524",1,0,0,1,1,1,1,0,0,0,"equal"
"830814-1881084",1,1,1,0,0,1,0,0,1,0,"equal"
"831107-1509773",1,0,0,0,1,1,1,1,1,0,"equal"
"970816-2129596",0,0,1,1,1,1,0,1,1,1,"equal"
"900727-3907885",0,0,1,0,1,0,1,1,1,1,"equal"
"950926-2520931",0,1,1,1,0,1,1,1,1,1,"equal"
"630710-3809694",0,0,1,1,1,1,0,1,1,1,"equal"
"950425-3115896",1,0,1,1,0,1,1,0,1,0,"equal"
"801213-3098765",1,0,1,0,0,0,1,0,0,1,"equal"
"841020-4756415",0,1,1,0,0,1,1,1,1,0,"equal"
"530314-1499161",0,0,0,1,1,1,1,0,1,1,"equal"
"570209-3659226",1,0,0,0,1,1,0,0,1,0,"equal"
"891222-1473115",1,1,0,0,0,0,1,1,0,1,"equal"
"520811-1777117",1,0,0,1,1,0,1,0,0,1,"equal"
"590211-4084508",1,0,0,1,1,1,0,1,1,1,"equal"
"860428-2784393",0,0,0,0,1,0,0,1,1,0,"equal"
"881112-4091721",0,1,1,0,1,0,1,1,0,0,"equal"
"571103-4547424",1,0,1,0,1,1,0,0,1,1,"equal"
"930611-3327235",1,1,1,1,0,1,0,1,0,1,"equal"
"601127-4797097",0,0,0,1,1,0,0,1,0,1,"equal"
"990510-3485632",1,0,1,0,0,0,1,0,1,1,"equal"
"710823-3615266",0,1,1,1,0,1,1,1,0,1,"equal"
"930822-1639895",1,0,1,1,1,1,0,0,1,1,"equal"
"500111-4123697",0,0,0,0,1,1,1,1,1,0,"equal"
"680622-4298533",0,1,0,1,1,0,1,1,0,0,"equal"
"910404-3632008",1,0,0,0,0,0,1,0,1,1,"equal"
"681010-2841163",0,1,1,0,0,1,1,0,1,1,"equal"
"941111-2440540",0,1,1,1,1,1,1,1,0,0,"equal"
"770608-3850943",0,0,0,0,0,0,1,1,0,1,"equal"
"920327-1893351",1,1,0,1,0,0,1,0,1,1,"equal"
"881025-1191821",0,0,0,1,0,0,1,1,0,0,"equal"
"641006-1205887",0,1,1,0,1,0,1,0,1,1,"equal"
"500813-2542895",1,0,0,0,1,0,0,0,1,1,"equal"
"900613-2286524",1,1,1,1,1,1,0,1,1,0,"equal"
"550309-4862233",1,1,0,1,1,0,0,0,0,1,"equal"
"750405-4200997",1,0,1,1,1,0,0,0,1,0,"equal"
"620520-4037392",1,0,1,0,0,1,1,1,1,1,"equal"
"531203-4541316",0,0,0,1,0,1,0,1,0,1,"equal"
"790304-4753475",0,0,1,1,0,1,0,0,1,0,"equal"
"641024-2158237",0,1,1,1,1,1,0,1,1,0,"equal"
"971104-2397253",1,0,1,1,1,0,1,1,1,1,"equal"
"590908-3674070",0,0,1,0,0,1,0,0,0,1,"equal"
"510427-2799384",1,1,1,0,0,0,0,0,0,1,"equal"
"630208-2785955",0,1,1,1,1,0,0,1,1,0,"equal"
"780822-1323954",1,1,0,0,1,0,1,1,1,1,"equal"
"841208-2474887",0,0,1,1,0,0,1,1,1,1,"equal"
"720321-3577834",1,0,1,0,1,0,1,1,0,0,"equal"
"670410-1802464",0,1,1,1,1,1,1,1,0,0,"equal"
"780520-4114547",1,1,1,1,0,1,0,1,0,0,"equal"
"520404-2234921",0,0,0,1,0,0,1,0,1,0,"equal"
"791025-3865349",0,0,1,0,1,0,0,0,0,1,"equal"
"820208-1692971",1,0,0,0,1,1,1,0,1,0,"equal"
"530403-1192506",0,1,1,0,0,0,1,0,0,0,"equal"
"781119-1911714",0,1,0,1,1,0,1,1,0,0,"equal"
"680627-1463376",0,1,1,0,0,1,0,1,0,0,"equal"
"840715-1933725",0,1,0,0,1,0,0,1,1,0,"equal"
"620404-4424125",1,1,1,1,1,0,1,1,1,0,"equal"
"750221-1928930",1,0,0,1,0,0,0,0,1,0,"equal"
"561003-1939013",1,0,1,1,1,0,1,1,0,1,"equal"
"660220-1546529",1,1,0,1,1,0,0,1,0,0,"equal"
"600410-3523811",1,1,1,0,0,0,0,0,1,0,"equal"
"851210-1253440",1,1,0,0,1,0,1,0,0,1,"equal"
"700514-1704975",1,0,1,1,1,0,0,0,0,0,"equal"
"601116-1668930",0,0,1,1,0,1,0,0,0,0,"equal"
"930927-1690819",0,0,1,0,1,1,0,0,1,1,"equal"
"780605-3433961",0,1,1,1,1,1,0,0,1,0,"equal"
"730128-2871451",1,0,1,0,1,1,0,0,1,0,"equal"
"821112-2917343",0,0,0,1,0,0,1,1,1,1,"equal"
"651026-1855410",1,1,0,0,1,1,0,0,0,1,"equal"
"570706-1912596",1,1,0,0,0,0,1,0,1,1,"equal"
"711208-4808932",1,0,1,0,0,1,1,0,1,1,"equal"
"661003-3401507",0,1,0,0,0,0,1,1,1,0,"equal"
"970911-1019929",0,1,1,1,1,0,0,1,1,1,"equal"
"710526-2472421",1,0,1,1,0,0,0,0,1,0,"equal"
"850726-4678652",1,1,0,1,0,0,1,0,1,0,"equal"
"500813-2284203",0,1,0,1,1,0,1,0,0,1,"equal"
"700805-3030187",1,0,0,0,0,1,0,1,0,1,"equal"
"950513-4607489",0,1,0,0,0,0,0,0,0,1,"equal"
"880306-4713670",1,1,0,1,1,0,0,0,1,1,"equal"
"941015-1001738",0,0,0,1,0,0,1,0,0,1,"equal"
"770912-3006728",0,1,0,1,1,1,1,1,0,1,"equal"
"780413-3371643",1,1,1,1,1,0,0,0,1,1,"equal"
"821123-2619661",1,0,0,1,1,0,0,1,0,1,"equal"
"531021-4466180",1,0,0,0,0,0,0,1,1,0,"equal"
"860903-3370583",0,1,0,1,1,0,1,1,0,0,"equal"
"951202-1103265",1,0,1,1,1,0,1,0,1,1,"equal"
"981009-3968673",0,0,1,1,0,0,0,0,0,1,"equal"
"881209-1750886",0,1,1,0,1,1,0,0,1,0,"equal"
"800817-2698666",1,0,1,0,1,1,1,0,1,0,"equal"
"570604-2033288",1,1,0,1,1,1,0,0,1,1,"equal"
"501215-4502543",1,1,1,1,1,0,1,0,1,1,"equal"
"520813-3967176",1,1,1,1,0,1,1,1,1,0,"equal"
"660524-3084933",1,1,0,0,0,0,0,0,1,1,"equal"
"690311-3376763",0,1,1,1,0,1,0,1,0,0,"equal"
"691016-1061811",0,1,0,0,0,1,0,0,1,0,"equal"
"791003-2654225",1,0,0,1,0,1,0,1,1,0,"equal"
"950123-2829239",0,0,1,1,1,1,1,0,1,1,"equal"
"631110-1364236",0,0,1,1,1,1,0,0,1,0,"equal"
"540508-3594856",0,1,0,1,0,0,1,1,0,0,"equal"
"631101-3065397",0,0,1,1,1,1,0,0,0,0,"equal"
"871125-3899667",1,1,1,1,1,0,1,1,0,1,"equal"
"641202-4601474",0,0,0,0,0,1,1,0,1,0,"equal"
"660414-1953935",1,0,1,0,0,1,0,0,0,1,"equal"
"661227-3208471",1,1,1,0,1,1,0,0,1,0,"equal"
"990127-3189048",1,1,0,1,0,0,1,1,1,0,"equal"
"770608-4496290",0,1,0,1,1,1,0,0,0,1,"equal"
"630227-1863579",1,0,1,0,1,1,0,1,1,0,"equal"
"890204-4223114",1,0,1,1,1,1,1,1,0,1,"equal"
"890519-1132698",1,0,1,0,1,1,0,0,0,0,"equal"
"651222-1381055",0,0,1,0,0,1,1,0,0,0,"equal"
"791012-3759089",0,0,1,0,0,0,1,1,1,0,"equal"
"791201-4713817",1,1,0,0,0,1,1,1,0,0,"equal"
"800808-1495064",1,0,1,1,1,0,1,0,0,1,"equal"
"661025-2960693",0,0,1,0,0,1,1,1,0,0,"equal"
