"personal_id","Disease_1","Disease_2","Disease_3","Disease_4","Disease_5","Disease_6","Disease_7","Disease_8","Disease_9","Disease_10","Status"
"541028-1271972",1,0,0,1,1,1,0,0,1,0,"equal"
"960418-3078582",1,0,1,0,0,1,0,0,1,1,"equal"
"590405-4587542",0,0,1,0,1,0,0,1,1,1,"equal"
"610107-2539462",0,1,0,1,0,1,0,1,0,0,"equal"
"721108-1177072",0,0,0,0,1,1,0,0,1,1,"equal"
"751108-3997437",1,1,1,1,1,0,0,1,1,0,"equal"
"940520-3793373",1,0,0,0,1,0,0,1,1,1,"equal"
"741001-2355863",0,0,1,1,0,1,1,0,0,0,"equal"
"800316-1947780",1,0,1,1,0,0,0,1,0,1,"equal"
"510528-3469161",1,1,0,0,0,1,0,1,0,1,"equal"
"640501-3535456",1,1,0,1,0,1,0,1,0,0,"equal"
"751123-4377956",0,1,1,1,1,0,1,1,0,0,"equal"
"860327-4618873",0,0,1,0,0,0,0,1,1,0,"equal"
"860201-2592052",1,1,1,0,1,0,1,1,1,0,"equal"
"981102-3779821",0,1,1,0,1,0,0,0,0,1,"equal"
"900714-1836818",1,0,1,1,1,0,0,1,0,1,"equal"
"921117-2810838",1,0,0,1,0,1,1,0,0,0,"equal"
"540814-1668787",1,0,1,0,0,0,0,1,1,1,"equal"
"570703-4219074",1,1,0,1,1,1,0,1,1,1,"equal"
"800303-1154448",1,0,1,0,1,1,0,0,1,1,"equal"
"951220-2547238",1,0,1,0,1,0,0,1,0,0,"equal"
"530606-4240409",0,1,1,0,0,1,0,0,0,1,"equal"
"591117-3078454",1,1,0,1,0,1,0,0,1,0,"equal"
"941206-2891013",0,1,0,0,1,1,0,0,0,0,"equal"
"500103-1934694",0,0,0,1,1,1,1,0,1,1,"equal"
"890728-2882199",1,1,1,1,1,1,0,0,1,0,"equal"
"911220-3552583",0,1,0,1,1,1,0,0,1,1,"equal"
"571104-3642861",0,0,1,0,1,1,0,0,0,0,"equal"
"550326-4872911",0,1,1,1,0,1,0,1,0,1,"equal"
"920301-4814401",0,0,0,0,1,0,0,0,1,0,"equal"
"800327-1230475",0,1,1,0,0,0,0,1,0,0,"equal"
"620910-3260528",0,0,1,0,1,0,0,0,0,0,"equal"
"870803-1663673",0,0,1,1,1,1,1,0,1,0,"equal"
"691117-4958127",0,0,1,1,1,1,0,1,0,1,"equal"
"670502-2466008",1,0,0,0,0,0,0,0,1,0,"equal"
"691101-1215104",0,0,1,0,0,1,1,0,0,1,"equal"
"780217-2833040",1,0,1,0,0,0,0,1,0,0,"equal"
"990124-3491697",1,1,0,0,1,0,0,0,0,1,"equal"
"710817-4205599",1,0,0,0,1,1,0,0,1,0,"equal"
"570114-1600467",0,0,1,0,0,0,0,0,1,0,"equal"
"930502-1122868",0,1,0,1,0,0,1,0,1,1,"equal"
"930315-2838969",0,0,1,1,1,1,1,1,1,1,"equal"
"960210-2242295",0,0,0,0,1,1,1,1,1,1,"equal"
"751111-4495279",0,0,0,1,0,1,0,1,0,1,"equal"
"630224-3433995",1,1,0,1,0,0,1,1,1,0,"equal"
"590720-4866706",0,1,0,0,1,1,0,0,0,1,"equal"
"541118-3020981",0,0,0,0,1,1,0,1,0,1,"equal"
"671215-2303378",0,0,1,0,1,0,0,1,0,0,"equal"
"990402-4397436",0,0,0,1,1,0,1,0,0,0,"equal"
"890223-3930606",1,0,1,1,1,0,0,1,0,0,"equal"
"650725-2135792",1,0,0,1,0,0,1,0,0,0,"equal"
"831007-4132194",1,0,1,1,0,0,0,0,0,0,"equal"
"891003-3033591",1,1,0,1,1,1,1,0,0,1,"equal"
"670908-4228665",0,1,1,0,0,1,0,1,1,1,"equal"
"661214-3070329",0,1,1,0,1,1,1,1,1,1,"equal"
"560312-3494883",0,1,0,1,0,1,1,0,0,1,"equal"
"500815-4505000",1,1,0,0,0,0,1,1,0,1,"equal"
"530210-3374359",1,1,0,0,0,1,1,1,0,1,"equal"
"890809-1853609",0,1,1,1,0,0,0,1,1,1,"equal"
"910408-4237969",1,1,0,1,1,0,0,0,0,0,"equal"
"521116-1191040",0,1,1,1,1,0,1,1,0,0,"equal"
"700222-3067339",0,0,1,1,0,1,0,1,0,0,"equal"
"541124-3187648",0,1,1,1,0,1,1,1,0,1,"equal"
"850228-4329568",0,0,0,0,1,0,0,1,0,0,"equal"
"631125-3776532",1,1,1,0,1,1,1,1,1,0,"equal"
"960512-3166293",0,0,0,1,0,1,0,1,0,1,"equal"
"630504-3687703",1,0,0,0,0,1,1,1,1,1,"equal"
"931204-4329090",1,0,0,1,0,1,1,1,1,0,"equal"
"641210-4340006",1,1,0,1,0,1,1,1,1,0,"equal"
"940912-1476900",1,0,1,1,0,0,0,1,1,1,"equal"
"930706-3949293",0,0,0,0,0,0,0,0,1,1,"equal"
"791203-1571088",1,0,1,1,0,0,0,1,0,0,"equal"
"721214-1688895",0,1,1,1,0,1,1,0,0,1,"equal"
"880527-1903379",1,1,1,0,1,1,0,1,1,0,"equal"
"651026-1446427",1,1,1,0,0,0,0,0,0,0,"equal"
"860211-2981489",1,1,0,1,1,1,1,0,0,1,"equal"
"840908-2119433",0,1,0,0,0,1,1,1,1,1,"equal"
"500201-4604305",0,0,0,1,0,1,0,1,1,0,"equal"
"860322-4341381",1,1,1,0,1,1,1,1,1,0,"equal"
"620112-1659458",0,1,0,1,0,1,0,0,0,0,"equal"
"760622-1844924",0,1,0,0,0,1,0,1,0,0,"equal"
"660205-2797016",1,0,1,1,0,1,1,1,0,0,"equal"
"730321-2722386",1,1,0,0,1,1,0,1,1,1,"equal"
"640119-3836676",1,0,0,1,1,0,1,1,0,0,"equal"
"621024-1386970",0,0,0,1,0,1,0,0,0,1,"equal"
"520804-2574281",1,1,0,1,1,0,1,1,0,1,"equal"
"680209-3763755",1,0,0,1,0,1,1,1,0,1,"equal"
"530317-1507879",1,0,0,1,0,0,1,1,0,1,"equal"
"890303-4062548",1,0,0,0,1,0,1,0,1,1,"equal"
"810927-4512930",1,0,1,1,0,0,0,0,1,0,"equal"
"980225-1689559",0,1,1,1,1,1,0,0,1,0,"equal"
"540228-4161953",0,0,0,1,1,0,0,0,0,1,"equal"
"720609-1184970",0,0,0,0,0,1,0,0,1,1,"equal"
"990207-4333177",0,0,0,1,0,0,1,1,0,1,"equal"
"590127-3364774",0,0,1,0,1,1,0,0,0,0,"equal"
"690504-2310611",1,1,0,0,1,0,0,0,0,1,"equal"
"541001-3242796",1,1,1,1,0,0,0,0,0,1,"equal"
"950225-3531992",0,1,1,0,0,1,1,0,0,1,"equal"
"560512-3895417",1,0,0,1,1,1,1,0,1,0,"equal"
"861213-1757042",0,0,0,0,0,0,1,0,1,0,"equal"
"701221-1374168",1,1,0,0,1,1,0,0,0,0,"equal"
"540313-3709364",0,0,1,0,1,0,1,0,1,0,"equal"
"990322-3651572",0,0,1,1,0,0,0,1,0,1,"equal"
"651007-3569730",0,1,0,1,0,0,1,0,0,1,"equal"
"590227-3337487",1,1,1,0,1,0,0,1,0,1,"equal"
"610813-1015238",0,0,0,0,1,1,0,0,1,1,"equal"
"530717-4845252",1,0,1,1,0,0,1,0,1,1,"equal"
"861107-3371589",1,0,1,1,0,0,0,1,1,1,"equal"
"870526-2667432",0,0,0,1,0,1,0,0,0,1,"equal"
"670306-1077108",1,0,1,0,0,1,1,0,1,0,"equal"
"810922-4999259",1,1,0,1,0,0,0,0,0,1,"equal"
"830427-4190795",0,0,1,1,0,0,0,1,1,0,"equal"
"820308-4011468",1,1,0,1,1,0,0,0,1,1,"equal"
"520110-2899349",1,1,0,1,1,1,0,1,0,0,"equal"
"671205-4561852",1,0,1,1,0,1,0,1,0,0,"equal"
"571107-4843624",0,0,0,0,0,0,1,1,1,1,"equal"
"920406-3349224",0,1,0,0,1,1,1,0,0,0,"equal"
"861014-2783226",1,0,0,0,1,1,0,1,1,0,"equal"
"841015-3924140",1,1,1,1,0,0,1,1,1,1,"equal"
"830724-2107183",0,0,1,0,0,1,1,0,0,1,"equal"
"820607-4210956",0,0,1,1,1,1,1,0,1,0,"equal"
"930321-4249910",0,0,0,1,1,1,1,1,0,1,"equal"
"701006-3333853",1,0,1,1,1,1,1,0,1,1,"equal"
"661226-4994317",0,0,1,0,0,0,1,1,0,1,"equal"
"710714-2289586",1,1,0,0,0,1,0,0,1,1,"equal"
"560422-2101659",1,1,0,1,0,0,0,0,1,0,"equal"
"940901-1200796",0,0,1,0,0,1,1,1,1,1,"equal"
"680316-2867425",0,0,1,1,1,1,0,1,1,1,"equal"
"930614-3403835",0,0,0,0,0,1,1,1,0,1,"equal"
"991003-4931966",1,0,0,0,0,1,0,1,1,0,"equal"
"560723-1750692",0,0,0,0,0,1,1,1,0,0,"equal"
"900203-3052305",0,1,0,0,0,0,1,0,0,0,"equal"
"900901-4914433",0,0,0,1,1,0,0,0,1,1,"equal"
"840124-4743039",1,0,1,1,1,1,1,1,0,0,"equal"
"890315-2516807",0,1,0,0,0,0,1,0,0,1,"equal"
"940221-1516845",0,0,1,1,1,1,1,0,1,1,"equal"
"720323-3087118",0,0,0,0,0,0,0,0,0,1,"equal"
"600411-3966784",1,1,1,0,1,1,1,0,1,1,"equal"
"670318-2302572",0,1,1,1,1,1,0,1,0,1,"equal"
"800423-3936247",1,0,1,0,0,1,0,1,1,0,"equal"
"570827-2350479",0,1,1,0,1,0,1,0,1,0,"equal"
"820907-4474682",1,1,1,1,1,0,0,0,1,0,"equal"
"970404-1125808",0,0,1,1,1,0,0,0,0,0,"equal"
"801224-3325362",1,0,1,0,1,0,1,1,1,0,"equal"
"921004-3209439",1,1,1,0,1,1,1,1,1,1,"equal"
"660524-4252442",0,1,0,1,0,1,1,1,1,0,"equal"
"651116-3706505",0,0,0,1,0,1,0,0,0,1,"equal"
"650218-4671362",0,0,0,0,1,1,1,0,1,0,"equal"
"970412-3497567",0,0,0,1,1,0,1,0,0,1,"equal"
"800501-3458842",1,0,0,1,1,0,0,0,1,0,"equal"
"531008-2767014",1,0,0,0,1,1,0,1,1,0,"equal"
"570611-2154642",0,1,0,1,0,1,1,1,0,0,"equal"
"931112-3539513",0,1,1,0,1,1,0,0,0,1,"equal"
"630609-4311987",1,1,1,0,0,0,0,0,1,0,"equal"
"551213-4902034",1,1,0,0,0,1,1,0,1,0,"equal"
"610526-1333343",1,1,0,0,0,1,1,0,1,0,"equal"
"511124-4096539",1,0,0,0,1,1,0,0,0,1,"equal"
"530203-1139061",1,1,1,1,0,1,0,1,0,1,"equal"
"860621-1891519",0,0,1,1,0,1,1,1,0,1,"equal"
"770226-2029999",0,0,1,1,1,1,1,1,1,1,"equal"
"940319-1892315",1,1,0,0,1,1,1,1,1,0,"equal"
"621026-2613099",1,1,1,1,0,0,0,0,1,1,"equal"
"501019-4952059",0,0,1,1,0,1,1,0,0,0,"equal"
"850702-1264582",0,0,1,0,1,1,0,1,0,1,"equal"
"580825-3549477",1,1,1,1,1,1,1,0,0,1,"equal"
"550212-3618795",0,0,0,1,1,1,1,1,1,1,"equal"
"590101-4244209",1,1,1,0,0,0,1,1,0,0,"equal"
"631215-4454358",1,1,0,0,1,0,0,1,0,1,"equal"
"700605-4722254",0,1,0,0,1,1,0,0,1,0,"equal"
"680404-2113471",1,0,0,1,1,1,0,0,1,1,"equal"
"790608-4073200",1,1,0,0,0,1,0,0,1,1,"equal"
"651116-4940221",1,1,0,1,1,1,0,1,0,1,"equal"
"650503-1703312",0,0,0,1,1,0,1,1,0,0,"equal"
"920616-1207126",0,1,1,0,0,1,0,0,1,0,"equal"
"860109-3265082",0,0,0,0,1,0,0,1,1,1,"equal"
"671127-1510903",0,0,0,1,1,1,1,0,0,0,"equal"
"961011-4568999",1,1,0,1,0,1,1,0,1,0,"equal"
"620918-1958126",0,1,0,1,0,1,1,1,0,0,"equal"
"970106-4696597",0,1,1,0,0,0,1,0,0,0,"equal"
"870909-3336747",0,1,0,1,1,1,1,1,1,1,"equal"
"821012-4258671",1,0,1,0,1,1,0,1,0,0,"equal"
"720527-1895625",1,0,0,0,0,1,1,0,1,0,"equal"
"600215-1937763",1,1,0,1,1,0,0,1,0,0,"equal"
"810505-2828184",1,0,0,0,1,1,0,0,1,1,"equal"
"940609-1601768",0,0,0,0,1,1,0,1,0,1,"equal"
"810716-3343506",0,1,1,0,0,0,1,0,0,0,"equal"
"561009-4132316",1,1,0,1,0,1,1,1,0,0,"equal"
"550519-4547740",1,1,0,1,1,0,1,0,1,0,"equal"
"750809-4649103",0,1,1,1,1,1,0,1,1,1,"equal"
"720305-4152016",0,1,0,1,0,0,1,0,0,1,"equal"
"840115-3596828",0,1,1,1,1,1,0,1,0,0,"equal"
"890517-3145681",1,0,0,1,0,0,1,0,0,0,"equal"
"650722-4024831",0,0,1,1,0,1,1,1,1,1,"equal"
"861223-2881844",1,1,1,1,0,0,0,1,0,1,"equal"
"670920-3137072",0,0,0,1,0,1,1,0,0,1,"equal"
"860321-4799722",1,1,1,1,0,1,0,1,0,0,"equal"
"540923-4300465",1,0,1,1,0,0,1,0,1,1,"equal"
"551003-3224891",0,0,0,1,1,0,0,1,1,0,"equal"
"540214-1106444",1,0,0,1,0,1,0,1,1,0,"equal"
"750516-4720784",1,1,1,0,0,0,1,1,0,0,"equal"
"680612-1655168",1,1,0,0,0,1,1,0,1,1,"equal"
"620110-3409345",0,0,1,0,0,1,0,0,0,1,"equal"
"810904-1990474",1,1,0,0,0,1,1,1,0,0,"equal"
"800103-3453605",1,1,0,1,1,0,1,1,1,1,"equal"
"671222-2494632",1,1,0,0,0,1,1,0,0,0,"equal"
"770620-3795812",1,1,1,0,0,1,1,1,0,1,"equal"
"920927-1599499",1,1,0,1,0,0,1,1,1,1,"equal"
"600512-1548709",1,1,1,1,0,1,0,0,0,1,"equal"
"580417-3260906",1,0,1,1,0,1,1,0,0,1,"equal"
"710924-2891484",1,1,1,0,1,1,1,1,0,1,"equal"
"740911-4487590",0,1,0,1,0,0,1,1,1,1,"equal"
"510203-1889063",0,0,1,1,1,0,1,1,1,1,"equal"
"830418-1866201",0,1,1,0,1,1,0,1,1,1,"equal"
"890204-3458842",1,0,0,1,1,1,1,1,0,0,"equal"
"580125-2396521",1,1,1,0,1,0,1,1,1,0,"equal"
"741013-4150305",0,1,0,0,0,0,1,1,1,0,"equal"
"800521-2481680",0,1,1,1,1,1,1,0,0,1,"equal"
"680313-1047435",0,0,0,0,0,0,1,1,1,1,"equal"
"831126-3416864",1,0,0,0,0,0,1,0,1,0,"equal"
"911028-3452564",0,0,0,0,0,1,1,0,0,0,"equal"
"861022-1391011",0,1,1,0,1,0,0,1,1,1,"equal"
"770714-3475952",0,1,0,0,1,1,0,1,0,0,"equal"
"750418-4210427",1,1,0,1,0,0,1,1,1,1,"equal"
"730709-3588240",1,0,1,0,0,1,1,1,0,1,"equal"
"500328-2811749",1,0,1,0,0,0,0,1,1,0,"equal"
"610219-3278327",1,1,1,1,1,1,0,1,1,1,"equal"
"861102-1566759",1,1,1,0,0,1,0,0,0,1,"equal"
"541123-4934018",0,0,1,1,1,1,1,0,1,0,"equal"
"720718-4438495",0,0,0,0,1,0,0,1,1,1,"equal"
"521205-1960039",0,1,1,0,1,0,1,1,0,0,"equal"
"740718-1940906",0,1,0,0,1,1,0,1,0,0,"equal"
"941005-4573740",1,1,0,1,0,0,1,1,1,0,"equal"
"730209-2281274",0,1,0,1,0,1,0,0,0,0,"equal"
"680517-2612813",1,1,1,0,1,1,0,1,1,1,"equal"
"760617-4619098",1,1,0,1,1,1,0,0,1,0,"equal"
"710209-3007808",1,1,0,0,0,0,0,1,0,1,"equal"
"751005-4890629",0,1,1,0,1,1,1,1,0,0,"equal"
"930820-3155339",0,0,1,0,0,1,1,1,0,0,"equal"
"860320-2285580",1,1,0,1,1,1,1,1,1,1,"equal"
"980306-2855537",1,0,1,1,1,1,1,0,1,1,"equal"
"800417-3527482",1,0,0,1,1,1,0,0,0,1,"equal"
"871026-3061514",0,0,0,1,0,1,1,0,0,1,"equal"
"561010-3946356",0,0,0,0,0,0,1,0,0,0,"equal"
"741226-4578680",0,1,1,1,1,1,0,1,0,0,"equal"
"970602-3909661",0,0,0,1,1,0,1,0,1,1,"equal"
"881106-2741803",0,0,0,0,0,1,1,1,0,1,"equal"
"800325-1238134",0,1,1,0,1,0,0,0,1,1,"equal"
"811003-4250754",0,0,1,1,1,0,0,1,1,1,"equal"
"800326-4908595",1,0,1,0,1,1,0,0,0,0,"equal"
"990526-2881152",1,1,0,1,0,1,1,1,0,0,"equal"
"621119-4363067",1,0,0,1,0,0,1,0,0,1,"equal"
"511114-4793055",0,0,0,1,0,0,0,0,1,0,"equal"
"680518-4714881",1,1,1,0,1,1,1,0,0,0,"equal"
"921204-3536794",0,0,1,1,0,1,1,1,1,0,"equal"
"760825-1887901",1,0,0,0,0,0,1,0,0,1,"equal"
"600525-2664961",0,1,0,1,1,1,1,0,1,0,"equal"
"810704-4119705",1,0,0,0,1,1,0,0,1,1,"equal"
"560424-2897383",1,0,0,0,1,1,1,1,1,1,"equal"
"951022-3346719",0,1,0,0,1,0,0,1,1,1,"equal"
"800110-4326636",1,0,1,1,1,1,1,0,0,1,"equal"
"740516-2231917",1,1,0,0,0,1,0,0,1,1,"equal"
"771202-3922596",1,1,1,1,1,0,0,0,0,0,"equal"
"981120-4249013",1,0,1,1,0,1,1,1,1,1,"equal"
"970619-3535226",0,0,1,1,1,0,1,0,0,0,"equal"
"660424-3031281",1,0,0,1,0,1,0,0,0,1,"equal"
"790518-4415574",0,0,0,1,1,0,1,1,0,0,"equal"
"880408-2443558",0,0,0,0,1,1,0,0,0,1,"equal"
"770619-1029558",1,0,1,0,1,1,0,0,1,1,"equal"
"500801-2073698",0,0,0,0,0,1,0,1,1,1,"equal"
"700227-3105408",1,1,1,1,0,1,0,0,0,1,"equal"
"830328-2276009",0,0,1,0,1,1,1,0,0,1,"equal"
"571228-1589926",1,1,1,0,1,1,1,1,0,0,"equal"
"641025-1914003",1,0,0,0,1,0,0,0,1,1,"equal"
"550916-4050534",1,0,1,1,0,1,1,0,1,1,"equal"
"610323-1358801",0,1,1,1,1,0,0,0,0,1,"equal"
"720627-2952318",1,1,1,1,1,0,1,1,1,0,"equal"
"740917-1306654",0,0,1,1,0,0,1,1,1,0,"equal"
"500517-3903568",0,1,0,1,0,0,0,1,1,1,"equal"
"681008-4116803",1,1,0,1,1,0,0,1,0,1,"equal"
"600815-1812155",1,1,0,1,0,1,1,1,1,1,"equal"
"871109-1041423",1,1,0,0,1,0,0,0,0,1,"equal"
"740118-4882452",1,0,1,0,0,1,1,1,1,0,"equal"
"770312-2222457",1,0,1,0,1,0,1,1,1,1,"equal"
"541216-1715346",0,0,0,0,0,0,0,0,0,1,"equal"
"680123-2144603",1,1,1,0,0,0,0,0,1,0,"equal"
"841203-4177272",1,0,1,1,0,0,1,0,0,0,"equal"
"920112-4210590",1,1,0,0,0,1,0,0,1,0,"equal"
"610604-2429821",1,0,1,0,1,1,0,0,0,1,"equal"
"660616-4022278",0,0,0,0,1,0,0,1,0,1,"equal"
"541205-4392676",1,1,1,1,0,1,1,0,1,0,"equal"
"750501-1311531",1,1,1,1,0,0,1,0,0,0,"equal"
"780303-2000905",1,0,1,0,1,0,1,0,1,1,"equal"
"620318-1493725",0,0,0,0,0,1,1,0,1,1,"equal"
"580311-1219740",0,0,0,0,0,0,0,0,1,0,"equal"
"950305-1382695",1,0,0,1,0,0,1,0,1,1,"equal"
"770622-1388565",0,0,0,0,0,0,1,1,1,0,"equal"
"700618-3290800",1,1,1,0,1,1,1,0,1,1,"equal"
"620913-3814326",0,0,0,1,0,1,1,1,1,0,"equal"
"500110-3078530",1,1,0,0,0,0,0,1,1,0,"equal"
"890306-4296588",0,1,0,0,1,0,1,0,0,1,"equal"
"920324-2893185",1,0,0,0,1,1,0,0,0,1,"equal"
"730121-3233467",1,0,1,0,0,1,1,1,0,0,"equal"
"970915-2147312",0,1,1,0,0,1,1,1,1,1,"equal"
"810816-2304821",1,0,0,0,0,0,1,0,1,0,"equal"
"550807-1675095",1,1,0,1,1,1,0,0,0,1,"equal"
"741210-4933760",1,0,0,0,1,0,0,1,0,1,"equal"
"690713-2624979",0,1,0,1,1,0,0,0,1,1,"equal"
"530920-3606627",0,1,0,1,1,1,0,0,1,0,"equal"
"991202-4776304",0,1,1,1,1,1,0,1,0,1,"equal"
"630523-2882920",0,1,0,0,0,0,0,0,1,1,"equal"
"950223-1606068",0,1,0,1,0,1,1,1,1,0,"equal"
"770707-2917754",0,0,0,0,0,0,0,0,0,1,"equal"
"690724-2961778",1,0,1,1,1,0,1,0,0,1,"equal"
"850209-3644713",0,0,0,0,1,0,0,0,0,1,"equal"
"660309-2308149",0,1,0,0,1,0,1,0,1,0,"equal"
"920411-3271544",0,1,0,0,0,1,0,0,0,1,"equal"
"961008-3747381",0,1,1,1,0,1,1,1,1,1,"equal"
"980215-1951038",0,1,1,1,1,0,1,1,0,0,"equal"
"820227-3655706",0,1,0,0,0,0,0,1,1,0,"equal"
"510615-3307470",0,0,0,0,0,1,1,0,1,0,"equal"
"810725-3651224",1,1,0,1,0,1,1,1,1,0,"equal"
"600613-4624073",0,1,1,1,1,1,1,1,0,1,"equal"
"611112-3257304",1,1,1,0,0,1,1,1,0,0,"equal"
"560219-2854133",0,0,0,1,0,0,1,1,1,0,"equal"
"830601-4670124",0,0,1,0,1,0,0,1,1,0,"equal"
"890324-3696529",0,0,0,0,0,0,0,0,1,0,"equal"
"680608-1732778",1,1,0,1,1,0,1,0,0,1,"equal"
"581217-4197685",0,1,1,0,0,1,1,1,1,0,"equal"
"880928-3834446",0,1,1,1,1,1,1,0,0,0,"equal"
"511105-3163561",0,0,0,0,0,0,1,1,0,0,"equal"
"950522-1148909",1,0,1,1,1,1,1,1,0,0,"equal"
"640118-2478012",1,0,1,0,0,1,1,0,1,0,"equal"
"900108-4432678",0,0,0,0,0,1,0,1,0,1,"equal"
"600413-4974143",1,0,0,0,1,0,0,0,1,1,"equal"
"861004-1477727",0,1,0,0,0,0,1,1,0,1,"equal"
"951125-4384266",1,0,1,1,0,0,1,1,0,1,"equal"
"950103-1744738",1,0,0,0,0,1,0,1,1,0,"equal"
"780512-1045835",0,0,1,0,0,0,1,0,0,0,"equal"
"500228-1065153",1,1,1,0,1,1,0,1,1,0,"equal"
"970224-2824271",0,1,0,1,0,0,0,1,0,1,"equal"
"520121-3816698",0,1,1,0,1,0,1,1,0,0,"equal"
"600801-4213907",0,1,1,0,1,0,0,0,1,0,"equal"
"640519-1261314",0,0,1,1,0,1,0,0,1,1,"equal"
"510402-2138595",1,1,0,1,1,1,0,1,0,1,"equal"
"510503-1914142",0,1,0,1,1,0,1,1,1,1,"equal"
"960426-4775331",0,0,1,1,1,0,1,0,0,0,"equal"
"800223-3120776",1,1,0,0,1,0,1,1,1,1,"equal"
"831103-4446214",0,1,1,0,1,0,0,1,1,1,"equal"
"680603-2132319",1,1,1,0,1,0,1,1,1,0,"equal"
"590502-4124062",0,0,1,1,0,0,1,0,0,0,"equal"
"710918-3935491",1,1,1,1,1,0,0,0,0,0,"equal"
"691107-2177671",0,0,0,1,1,1,0,1,1,1,"equal"
"751122-3151758",1,1,1,1,1,0,0,1,1,1,"equal"
"640121-4961578",0,0,1,1,0,0,1,1,1,1,"equal"
"861127-3054206",0,1,0,0,0,1,1,0,0,0,"equal"
"600413-4157129",0,0,1,1,0,1,0,0,1,1,"equal"
"560313-2238651",0,0,0,0,0,1,1,1,0,0,"equal"
"750321-2000535",0,0,0,0,0,1,0,1,1,0,"equal"
"711108-2600714",1,0,0,0,0,0,0,1,1,0,"equal"
"850811-2970399",0,0,1,1,0,0,0,0,0,0,"equal"
"531202-1119177",1,1,1,0,1,0,0,1,1,0,"equal"
"521118-1886557",0,0,1,0,0,1,0,0,0,1,"equal"
"690415-1156255",0,1,0,1,1,0,0,0,1,1,"equal"
"840805-4930363",1,0,1,1,1,0,1,1,1,1,"equal"
"850528-2305380",0,0,0,0,1,0,1,1,0,1,"equal"
"570716-3445857",0,1,1,1,1,0,0,1,1,0,"equal"
"520802-2973858",0,1,1,0,1,0,0,1,1,1,"equal"
"870410-1798412",1,1,1,1,0,0,0,1,0,0,"equal"
"910607-1983197",1,0,0,0,0,0,0,0,0,1,"equal"
"680415-3378505",0,1,0,0,0,1,1,1,0,1,"equal"
"840611-1397965",0,0,0,0,1,0,0,1,0,0,"equal"
"750901-2690105",0,1,0,1,0,0,1,1,1,1,"equal"
"830907-3431678",1,0,0,0,1,1,0,0,1,1,"equal"
"870105-3516521",1,0,0,0,0,1,1,1,0,0,"equal"
"630804-4668446",1,1,0,1,0,0,0,1,0,1,"equal"
"510828-3438633",0,1,1,1,0,1,1,0,1,1,"equal"
"570325-3699427",0,1,0,1,1,1,0,1,1,1,"equal"
"600125-4022368",0,0,1,0,0,1,1,0,1,0,"equal"
"510306-1422746",0,1,1,0,0,0,1,0,0,0,"equal"
"661024-4743304",1,0,1,0,0,0,0,0,1,1,"equal"
"521217-4935670",1,1,1,1,0,1,1,1,0,0,"equal"
"860910-3405220",1,1,1,0,0,1,0,0,0,1,"equal"
"540925-1385440",0,1,0,0,0,1,0,1,1,1,"equal"
"790205-4374230",1,1,1,0,1,1,1,1,0,1,"equal"
"600120-4388035",1,1,1,1,1,0,0,1,1,1,"equal"
"870722-3723313",1,1,0,0,0,1,0,0,1,0,"equal"
"660424-1484763",1,1,0,1,0,1,1,0,1,0,"equal"
"700422-1034122",1,0,1,1,1,0,1,1,1,1,"equal"
"920207-4349203",1,1,1,0,0,0,1,0,1,0,"equal"
"570906-4607197",1,1,1,0,0,0,1,0,0,0,"equal"
"920610-4441723",0,1,0,0,0,0,1,1,0,0,"equal"
"611019-3891538",1,0,1,1,0,0,0,0,0,0,"equal"
"710713-2986233",0,0,1,0,1,0,1,0,0,0,"equal"
"891004-2597083",1,1,0,0,0,1,1,1,1,1,"equal"
"800315-3345050",0,0,1,1,0,1,1,0,1,0,"equal"
"770420-3735850",1,0,0,0,1,0,0,0,0,1,"equal"
"580113-2128454",1,0,1,1,0,0,0,0,1,1,"equal"
"601219-3174751",0,0,1,1,1,1,0,1,0,0,"equal"
"721126-2565839",1,1,0,1,0,0,1,0,1,0,"equal"
"730607-2451389",0,1,1,0,0,1,1,0,1,1,"equal"
"630804-4611581",0,1,1,1,1,1,0,1,0,1,"equal"
"910613-3391833",0,0,1,0,1,0,1,0,1,1,"equal"
"920813-1163097",0,1,1,0,1,1,0,1,0,0,"equal"
"660207-3055978",0,1,1,1,1,0,1,0,1,1,"equal"
"550814-1083774",1,0,0,1,1,1,1,1,0,0,"equal"
"920911-4118585",0,1,0,1,1,1,0,0,1,1,"equal"
"650128-4558665",0,0,0,0,1,0,1,1,0,1,"equal"
"570209-2269658",1,1,1,1,0,0,0,0,1,1,"equal"
"860108-2418788",1,0,0,0,0,1,0,0,1,1,"equal"
"511226-3915422",0,1,1,0,1,1,1,1,1,1,"equal"
"710425-2195206",1,1,1,0,1,0,1,0,0,0,"equal"
"920702-1685658",1,0,1,0,1,1,0,0,0,0,"equal"
"790206-1878906",1,0,1,0,1,1,0,0,0,1,"equal"
"511010-3673317",1,0,1,1,1,1,0,0,1,1,"equal"
"560620-1192917",1,0,1,1,0,0,1,1,0,0,"equal"
"831104-2918628",0,0,1,0,0,1,1,1,0,0,"equal"
"711108-1403804",1,0,1,1,0,0,1,0,1,1,"equal"
"610416-3027473",1,0,0,1,1,1,1,1,1,0,"equal"
"980323-2042592",0,1,0,0,0,1,1,0,1,0,"equal"
"601008-2081387",0,1,1,0,1,0,0,0,0,0,"equal"
"700511-4721839",0,0,0,1,1,0,1,1,0,0,"equal"
"731121-1840961",1,0,0,1,0,1,1,1,1,0,"equal"
